"person_id","id_in_wave","gender","id_in_gender","condition","wave","n_met_in_wave","meet_station","start_station","date_order","partner_id_in_wave","partner_id","match","int_corr","samerace","partner_age","partner_race","partner_pref_attr","partner_pref_sinc","partner_pref_intel","partner_pref_fun","partner_pref_amb","partner_pref_shar","received_yes","received_attr","received_sinc","received_intel","received_fun","received_amb","received_shar","received_like","received_prob_yes","received_met_before","age","field","field_code","undergrad_school","median_sat","tuition","race","imp_samerace","imp_samerelig","hometown","zipcode","income","event_goal","date_freq","goout_freq","career","career_code","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga","you_said_yes","race_label","partner_race_label"
527,19,0,37,2,21,22,13,13,6,8,538,0,-0.3,0,32,2,50,0,10,30,0,10,0,4,4,5,3,4,3,4,3,2,24,"social work",11,"ucla",1290,15309,6,5,5,"california","90034",32386,1,4,3,"social worker",11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0,"Other","European/Caucasian-American"
527,19,0,37,2,21,22,13,13,10,9,539,0,0.13,0,22,2,30,10,20,15,15,10,0,5,7,8,8,8,5,7,5,2,24,"social work",11,"ucla",1290,15309,6,5,5,"california","90034",32386,1,4,3,"social worker",11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0,"Other","European/Caucasian-American"
527,19,0,37,2,21,22,13,13,3,10,540,0,0.34,0,24,2,20,15,20,20,15,10,0,5,5,6,3,5,2,3,4,2,24,"social work",11,"ucla",1290,15309,6,5,5,"california","90034",32386,1,4,3,"social worker",11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0,"Other","European/Caucasian-American"
527,19,0,37,2,21,22,13,13,13,11,541,0,0.2,0,23,4,40,30,0,20,0,10,0,4,9,8,6,7,5,3,1,2,24,"social work",11,"ucla",1290,15309,6,5,5,"california","90034",32386,1,4,3,"social worker",11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0,"Other","Asian/Pacific Islander/Asian-American"
527,19,0,37,2,21,22,13,13,8,12,542,0,0.36,0,23,4,25,15,20,20,10,10,0,1,7,6,5,2,2,6,2,2,24,"social work",11,"ucla",1290,15309,6,5,5,"california","90034",32386,1,4,3,"social worker",11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0,"Other","Asian/Pacific Islander/Asian-American"
527,19,0,37,2,21,22,13,13,2,13,543,0,0.13,0,24,4,20,16,16,17,16,15,0,6,8,8,7,8,5,5,5,2,24,"social work",11,"ucla",1290,15309,6,5,5,"california","90034",32386,1,4,3,"social worker",11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0,"Other","Asian/Pacific Islander/Asian-American"
527,19,0,37,2,21,22,13,13,9,14,544,0,0.17,0,23,4,15,25,20,10,10,20,0,5,5,5,5,5,5,5,4,2,24,"social work",11,"ucla",1290,15309,6,5,5,"california","90034",32386,1,4,3,"social worker",11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0,"Other","Asian/Pacific Islander/Asian-American"
527,19,0,37,2,21,22,13,13,17,15,545,0,0.06,0,24,2,20,20,20,20,10,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,"social work",11,"ucla",1290,15309,6,5,5,"california","90034",32386,1,4,3,"social worker",11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0,"Other","European/Caucasian-American"
527,19,0,37,2,21,22,13,13,14,16,546,0,0.05,0,30,2,35,10,20,25,5,5,1,5,6,7,7,6,6,6,6,2,24,"social work",11,"ucla",1290,15309,6,5,5,"california","90034",32386,1,4,3,"social worker",11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0,"Other","European/Caucasian-American"
527,19,0,37,2,21,22,13,13,20,17,547,0,0.32,0,30,2,25,20,20,20,0,15,0,6,6,5,4,3,1,6,2,2,24,"social work",11,"ucla",1290,15309,6,5,5,"california","90034",32386,1,4,3,"social worker",11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0,"Other","European/Caucasian-American"
527,19,0,37,2,21,22,13,13,5,18,548,0,0.09,0,30,2,40,10,20,10,0,20,0,2,5,5,3,2,1,3,4,2,24,"social work",11,"ucla",1290,15309,6,5,5,"california","90034",32386,1,4,3,"social worker",11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0,"Other","European/Caucasian-American"
527,19,0,37,2,21,22,13,13,7,19,549,0,0.45,0,28,2,20,20,20,20,0,20,1,5,7,7,7,8,6,6,5,2,24,"social work",11,"ucla",1290,15309,6,5,5,"california","90034",32386,1,4,3,"social worker",11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0,"Other","European/Caucasian-American"
527,19,0,37,2,21,22,13,13,16,20,550,0,0.49,0,30,2,30,3,30,30,3,4,0,5,5,6,5,5,4,5,3,2,24,"social work",11,"ucla",1290,15309,6,5,5,"california","90034",32386,1,4,3,"social worker",11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0,"Other","European/Caucasian-American"
527,19,0,37,2,21,22,13,13,15,21,551,0,0.29,0,27,1,40,20,20,20,0,0,0,6,6,6,6,6,6,6,1,1,24,"social work",11,"ucla",1290,15309,6,5,5,"california","90034",32386,1,4,3,"social worker",11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0,"Other","Black/African American"
527,19,0,37,2,21,22,13,13,4,22,552,0,0.71,0,25,2,70,0,15,15,0,0,0,4,6,8,4,4,NA,4,4,2,24,"social work",11,"ucla",1290,15309,6,5,5,"california","90034",32386,1,4,3,"social worker",11,5,5,1,8,7,7,6,2,7,6,6,8,7,8,8,7,6,0,"Other","European/Caucasian-American"
528,20,0,39,2,21,22,19,19,6,1,531,0,0.34,0,25,4,15,30,20,20,10,5,0,5,10,10,5,5,1,3,1,2,29,"social work",11,"conneticut college",1310,33585,3,8,7,"nyc","10029",15863,2,6,1,"social worker",11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0,"Latino/Hispanic American","Asian/Pacific Islander/Asian-American"
528,20,0,39,2,21,22,19,19,3,2,532,0,0.12,0,26,4,25,20,20,20,5,10,1,4,7,7,7,6,6,7,3,2,29,"social work",11,"conneticut college",1310,33585,3,8,7,"nyc","10029",15863,2,6,1,"social worker",11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0,"Latino/Hispanic American","Asian/Pacific Islander/Asian-American"
528,20,0,39,2,21,22,19,19,18,3,533,0,0.18,0,26,2,25,25,25,13,12,0,0,6,8,7,8,NA,NA,7,5,2,29,"social work",11,"conneticut college",1310,33585,3,8,7,"nyc","10029",15863,2,6,1,"social worker",11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0,"Latino/Hispanic American","European/Caucasian-American"
528,20,0,39,2,21,22,19,19,5,4,534,0,0.11,0,24,6,30,30,30,5,2,3,1,7,6,7,6,7,7,7,7,2,29,"social work",11,"conneticut college",1310,33585,3,8,7,"nyc","10029",15863,2,6,1,"social worker",11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0,"Latino/Hispanic American","Other"
528,20,0,39,2,21,22,19,19,2,5,535,0,-0.43,0,23,2,23,14,19,16,10,18,0,6,8,7,6,8,5,6,4,2,29,"social work",11,"conneticut college",1310,33585,3,8,7,"nyc","10029",15863,2,6,1,"social worker",11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0,"Latino/Hispanic American","European/Caucasian-American"
528,20,0,39,2,21,22,19,19,17,6,536,0,-0.54,0,29,2,30,20,20,20,10,0,0,6,8,7,6,7,4,7,3,2,29,"social work",11,"conneticut college",1310,33585,3,8,7,"nyc","10029",15863,2,6,1,"social worker",11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0,"Latino/Hispanic American","European/Caucasian-American"
528,20,0,39,2,21,22,19,19,7,7,537,0,-0.58,0,22,4,20,5,25,25,5,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"social work",11,"conneticut college",1310,33585,3,8,7,"nyc","10029",15863,2,6,1,"social worker",11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0,"Latino/Hispanic American","Asian/Pacific Islander/Asian-American"
528,20,0,39,2,21,22,19,19,12,8,538,0,-0.15,0,32,2,50,0,10,30,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,"social work",11,"conneticut college",1310,33585,3,8,7,"nyc","10029",15863,2,6,1,"social worker",11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0,"Latino/Hispanic American","European/Caucasian-American"
528,20,0,39,2,21,22,19,19,16,9,539,0,-0.24,0,22,2,30,10,20,15,15,10,0,4,6,6,10,9,7,7,4,2,29,"social work",11,"conneticut college",1310,33585,3,8,7,"nyc","10029",15863,2,6,1,"social worker",11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0,"Latino/Hispanic American","European/Caucasian-American"
528,20,0,39,2,21,22,19,19,9,10,540,0,0.1,0,24,2,20,15,20,20,15,10,0,6,7,7,6,5,2,6,3,2,29,"social work",11,"conneticut college",1310,33585,3,8,7,"nyc","10029",15863,2,6,1,"social worker",11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0,"Latino/Hispanic American","European/Caucasian-American"
528,20,0,39,2,21,22,19,19,19,11,541,0,0.08,0,23,4,40,30,0,20,0,10,0,4,8,8,10,7,10,4,4,2,29,"social work",11,"conneticut college",1310,33585,3,8,7,"nyc","10029",15863,2,6,1,"social worker",11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0,"Latino/Hispanic American","Asian/Pacific Islander/Asian-American"
528,20,0,39,2,21,22,19,19,14,12,542,0,-0.59,0,23,4,25,15,20,20,10,10,1,5,6,7,6,7,8,7,6,2,29,"social work",11,"conneticut college",1310,33585,3,8,7,"nyc","10029",15863,2,6,1,"social worker",11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0,"Latino/Hispanic American","Asian/Pacific Islander/Asian-American"
528,20,0,39,2,21,22,19,19,8,13,543,0,-0.09,0,24,4,20,16,16,17,16,15,0,5,8,8,5,8,5,2,4,2,29,"social work",11,"conneticut college",1310,33585,3,8,7,"nyc","10029",15863,2,6,1,"social worker",11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0,"Latino/Hispanic American","Asian/Pacific Islander/Asian-American"
528,20,0,39,2,21,22,19,19,15,14,544,0,-0.21,0,23,4,15,25,20,10,10,20,0,6,6,7,8,7,5,6,4,2,29,"social work",11,"conneticut college",1310,33585,3,8,7,"nyc","10029",15863,2,6,1,"social worker",11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0,"Latino/Hispanic American","Asian/Pacific Islander/Asian-American"
528,20,0,39,2,21,22,19,19,1,15,545,0,0.1,0,24,2,20,20,20,20,10,10,1,7,9,8,10,6,5,9,8,2,29,"social work",11,"conneticut college",1310,33585,3,8,7,"nyc","10029",15863,2,6,1,"social worker",11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0,"Latino/Hispanic American","European/Caucasian-American"
528,20,0,39,2,21,22,19,19,20,16,546,0,0.03,0,30,2,35,10,20,25,5,5,0,6,6,5,6,6,6,5,6,2,29,"social work",11,"conneticut college",1310,33585,3,8,7,"nyc","10029",15863,2,6,1,"social worker",11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0,"Latino/Hispanic American","European/Caucasian-American"
528,20,0,39,2,21,22,19,19,4,17,547,0,-0.45,0,30,2,25,20,20,20,0,15,0,5,7,7,9,6,3,7,5,2,29,"social work",11,"conneticut college",1310,33585,3,8,7,"nyc","10029",15863,2,6,1,"social worker",11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0,"Latino/Hispanic American","European/Caucasian-American"
528,20,0,39,2,21,22,19,19,11,18,548,0,0.04,0,30,2,40,10,20,10,0,20,1,5,5,5,6,4,1,5,5,2,29,"social work",11,"conneticut college",1310,33585,3,8,7,"nyc","10029",15863,2,6,1,"social worker",11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0,"Latino/Hispanic American","European/Caucasian-American"
528,20,0,39,2,21,22,19,19,13,19,549,0,-0.51,0,28,2,20,20,20,20,0,20,0,6,6,7,7,8,6,6,3,2,29,"social work",11,"conneticut college",1310,33585,3,8,7,"nyc","10029",15863,2,6,1,"social worker",11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0,"Latino/Hispanic American","European/Caucasian-American"
528,20,0,39,2,21,22,19,19,22,20,550,0,-0.59,0,30,2,30,3,30,30,3,4,0,5,6,4,6,4,5,5,6,NA,29,"social work",11,"conneticut college",1310,33585,3,8,7,"nyc","10029",15863,2,6,1,"social worker",11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0,"Latino/Hispanic American","European/Caucasian-American"
528,20,0,39,2,21,22,19,19,21,21,551,0,-0.55,0,27,1,40,20,20,20,0,0,0,7,7,7,7,7,7,9,1,1,29,"social work",11,"conneticut college",1310,33585,3,8,7,"nyc","10029",15863,2,6,1,"social worker",11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,1,"Latino/Hispanic American","Black/African American"
528,20,0,39,2,21,22,19,19,10,22,552,0,-0.46,0,25,2,70,0,15,15,0,0,0,4,7,8,8,8,NA,6,5,2,29,"social work",11,"conneticut college",1310,33585,3,8,7,"nyc","10029",15863,2,6,1,"social worker",11,5,8,4,2,2,2,8,6,2,2,2,3,7,3,3,2,2,0,"Latino/Hispanic American","European/Caucasian-American"
529,21,0,41,2,21,22,3,3,12,1,531,0,0.42,1,25,4,15,30,20,20,10,5,0,5,10,10,5,10,8,3,3,2,22,"engineering",5,"columbiau",1430,26908,4,4,1,"hkg",NA,NA,2,4,1,"engineer",5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,1,"Asian/Pacific Islander/Asian-American","Asian/Pacific Islander/Asian-American"
529,21,0,41,2,21,22,3,3,9,2,532,1,-0.15,1,26,4,25,20,20,20,5,10,1,6,8,9,8,8,8,8,6,2,22,"engineering",5,"columbiau",1430,26908,4,4,1,"hkg",NA,NA,2,4,1,"engineer",5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,1,"Asian/Pacific Islander/Asian-American","Asian/Pacific Islander/Asian-American"
529,21,0,41,2,21,22,3,3,2,3,533,0,0.78,0,26,2,25,25,25,13,12,0,0,4,10,9,7,6,4,7,6,2,22,"engineering",5,"columbiau",1430,26908,4,4,1,"hkg",NA,NA,2,4,1,"engineer",5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
529,21,0,41,2,21,22,3,3,11,4,534,1,0.43,0,24,6,30,30,30,5,2,3,1,6,6,6,6,6,6,6,6,2,22,"engineering",5,"columbiau",1430,26908,4,4,1,"hkg",NA,NA,2,4,1,"engineer",5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,1,"Asian/Pacific Islander/Asian-American","Other"
529,21,0,41,2,21,22,3,3,8,5,535,0,0.23,0,23,2,23,14,19,16,10,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,"engineering",5,"columbiau",1430,26908,4,4,1,"hkg",NA,NA,2,4,1,"engineer",5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,1,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
529,21,0,41,2,21,22,3,3,1,6,536,0,0.27,0,29,2,30,20,20,20,10,0,0,6,9,9,6,8,7,3,6,2,22,"engineering",5,"columbiau",1430,26908,4,4,1,"hkg",NA,NA,2,4,1,"engineer",5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
529,21,0,41,2,21,22,3,3,13,7,537,0,0.22,1,22,4,20,5,25,25,5,20,0,4,8,8,4,5,2,4,4,2,22,"engineering",5,"columbiau",1430,26908,4,4,1,"hkg",NA,NA,2,4,1,"engineer",5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,1,"Asian/Pacific Islander/Asian-American","Asian/Pacific Islander/Asian-American"
529,21,0,41,2,21,22,3,3,18,8,538,0,0.27,0,32,2,50,0,10,30,0,10,0,3,8,6,5,5,4,6,2,1,22,"engineering",5,"columbiau",1430,26908,4,4,1,"hkg",NA,NA,2,4,1,"engineer",5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
529,21,0,41,2,21,22,3,3,22,9,539,0,0.09,0,22,2,30,10,20,15,15,10,1,7,8,9,8,7,5,8,4,2,22,"engineering",5,"columbiau",1430,26908,4,4,1,"hkg",NA,NA,2,4,1,"engineer",5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
529,21,0,41,2,21,22,3,3,15,10,540,0,0.48,0,24,2,20,15,20,20,15,10,0,4,5,5,4,3,2,6,3,2,22,"engineering",5,"columbiau",1430,26908,4,4,1,"hkg",NA,NA,2,4,1,"engineer",5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
529,21,0,41,2,21,22,3,3,3,11,541,0,-0.14,1,23,4,40,30,0,20,0,10,0,3,8,8,7,8,8,6,5,2,22,"engineering",5,"columbiau",1430,26908,4,4,1,"hkg",NA,NA,2,4,1,"engineer",5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,1,"Asian/Pacific Islander/Asian-American","Asian/Pacific Islander/Asian-American"
529,21,0,41,2,21,22,3,3,20,12,542,0,0,1,23,4,25,15,20,20,10,10,0,1,6,5,4,3,5,7,7,2,22,"engineering",5,"columbiau",1430,26908,4,4,1,"hkg",NA,NA,2,4,1,"engineer",5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0,"Asian/Pacific Islander/Asian-American","Asian/Pacific Islander/Asian-American"
529,21,0,41,2,21,22,3,3,14,13,543,0,-0.24,1,24,4,20,16,16,17,16,15,0,3,8,8,8,8,3,2,6,2,22,"engineering",5,"columbiau",1430,26908,4,4,1,"hkg",NA,NA,2,4,1,"engineer",5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,1,"Asian/Pacific Islander/Asian-American","Asian/Pacific Islander/Asian-American"
529,21,0,41,2,21,22,3,3,21,14,544,0,0.12,1,23,4,15,25,20,10,10,20,0,6,6,6,6,6,6,6,5,2,22,"engineering",5,"columbiau",1430,26908,4,4,1,"hkg",NA,NA,2,4,1,"engineer",5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,1,"Asian/Pacific Islander/Asian-American","Asian/Pacific Islander/Asian-American"
529,21,0,41,2,21,22,3,3,7,15,545,0,0.31,0,24,2,20,20,20,20,10,10,0,4,8,8,2,7,2,5,5,2,22,"engineering",5,"columbiau",1430,26908,4,4,1,"hkg",NA,NA,2,4,1,"engineer",5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
529,21,0,41,2,21,22,3,3,4,16,546,0,0.19,0,30,2,35,10,20,25,5,5,0,4,7,7,4,5,2,4,5,2,22,"engineering",5,"columbiau",1430,26908,4,4,1,"hkg",NA,NA,2,4,1,"engineer",5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
529,21,0,41,2,21,22,3,3,10,17,547,0,0.2,0,30,2,25,20,20,20,0,15,0,2,7,7,3,6,1,5,6,2,22,"engineering",5,"columbiau",1430,26908,4,4,1,"hkg",NA,NA,2,4,1,"engineer",5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,1,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
529,21,0,41,2,21,22,3,3,17,18,548,0,0.12,0,30,2,40,10,20,10,0,20,0,1,10,8,1,8,1,5,7,2,22,"engineering",5,"columbiau",1430,26908,4,4,1,"hkg",NA,NA,2,4,1,"engineer",5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,1,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
529,21,0,41,2,21,22,3,3,19,19,549,0,0.33,0,28,2,20,20,20,20,0,20,0,4,7,6,6,7,6,6,6,2,22,"engineering",5,"columbiau",1430,26908,4,4,1,"hkg",NA,NA,2,4,1,"engineer",5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
529,21,0,41,2,21,22,3,3,6,20,550,0,0.34,0,30,2,30,3,30,30,3,4,0,4,7,6,3,6,2,5,3,2,22,"engineering",5,"columbiau",1430,26908,4,4,1,"hkg",NA,NA,2,4,1,"engineer",5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,0,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
529,21,0,41,2,21,22,3,3,5,21,551,0,0.09,0,27,1,40,20,20,20,0,0,0,5,10,10,8,6,5,8,5,2,22,"engineering",5,"columbiau",1430,26908,4,4,1,"hkg",NA,NA,2,4,1,"engineer",5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,1,"Asian/Pacific Islander/Asian-American","Black/African American"
529,21,0,41,2,21,22,3,3,16,22,552,0,0.62,0,25,2,70,0,15,15,0,0,0,4,6,5,4,NA,5,5,5,2,22,"engineering",5,"columbiau",1430,26908,4,4,1,"hkg",NA,NA,2,4,1,"engineer",5,7,4,6,10,8,8,8,6,5,5,5,8,8,8,8,4,4,1,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
530,22,0,43,2,21,22,2,2,11,1,531,0,0.35,1,25,4,15,30,20,20,10,5,0,5,10,10,5,5,1,3,3,2,22,"mechanical engineering",5,"tianjin university in china",NA,NA,4,1,1,"china","471001",NA,2,7,3,"dont know yet",10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,1,"Asian/Pacific Islander/Asian-American","Asian/Pacific Islander/Asian-American"
530,22,0,43,2,21,22,2,2,8,2,532,0,0.03,1,26,4,25,20,20,20,5,10,1,7,8,8,7,8,9,7,6,2,22,"mechanical engineering",5,"tianjin university in china",NA,NA,4,1,1,"china","471001",NA,2,7,3,"dont know yet",10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,0,"Asian/Pacific Islander/Asian-American","Asian/Pacific Islander/Asian-American"
530,22,0,43,2,21,22,2,2,1,3,533,0,0.32,0,26,2,25,25,25,13,12,0,0,4,10,9,5,NA,2,7,NA,2,22,"mechanical engineering",5,"tianjin university in china",NA,NA,4,1,1,"china","471001",NA,2,7,3,"dont know yet",10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,0,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
530,22,0,43,2,21,22,2,2,10,4,534,1,0.26,0,24,6,30,30,30,5,2,3,1,6,6,6,7,5,7,8,7,2,22,"mechanical engineering",5,"tianjin university in china",NA,NA,4,1,1,"china","471001",NA,2,7,3,"dont know yet",10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,1,"Asian/Pacific Islander/Asian-American","Other"
530,22,0,43,2,21,22,2,2,7,5,535,0,0.11,0,23,2,23,14,19,16,10,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,"mechanical engineering",5,"tianjin university in china",NA,NA,4,1,1,"china","471001",NA,2,7,3,"dont know yet",10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,1,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
530,22,0,43,2,21,22,2,2,22,6,536,0,-0.01,0,29,2,30,20,20,20,10,0,0,4,9,8,4,8,4,2,4,2,22,"mechanical engineering",5,"tianjin university in china",NA,NA,4,1,1,"china","471001",NA,2,7,3,"dont know yet",10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,1,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
530,22,0,43,2,21,22,2,2,12,7,537,0,0.1,1,22,4,20,5,25,25,5,20,0,4,7,6,4,4,2,5,4,2,22,"mechanical engineering",5,"tianjin university in china",NA,NA,4,1,1,"china","471001",NA,2,7,3,"dont know yet",10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,1,"Asian/Pacific Islander/Asian-American","Asian/Pacific Islander/Asian-American"
530,22,0,43,2,21,22,2,2,17,8,538,0,-0.58,0,32,2,50,0,10,30,0,10,0,5,6,5,5,5,3,5,5,2,22,"mechanical engineering",5,"tianjin university in china",NA,NA,4,1,1,"china","471001",NA,2,7,3,"dont know yet",10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,1,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
530,22,0,43,2,21,22,2,2,21,9,539,0,0.08,0,22,2,30,10,20,15,15,10,0,4,10,10,7,9,3,6,4,2,22,"mechanical engineering",5,"tianjin university in china",NA,NA,4,1,1,"china","471001",NA,2,7,3,"dont know yet",10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,1,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
530,22,0,43,2,21,22,2,2,14,10,540,0,0.38,0,24,2,20,15,20,20,15,10,0,5,6,6,7,5,5,6,5,2,22,"mechanical engineering",5,"tianjin university in china",NA,NA,4,1,1,"china","471001",NA,2,7,3,"dont know yet",10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,1,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
530,22,0,43,2,21,22,2,2,2,11,541,0,0.54,1,23,4,40,30,0,20,0,10,0,4,8,8,3,7,5,4,5,2,22,"mechanical engineering",5,"tianjin university in china",NA,NA,4,1,1,"china","471001",NA,2,7,3,"dont know yet",10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,1,"Asian/Pacific Islander/Asian-American","Asian/Pacific Islander/Asian-American"
530,22,0,43,2,21,22,2,2,19,12,542,0,0.01,1,23,4,25,15,20,20,10,10,0,1,7,8,2,3,4,1,8,2,22,"mechanical engineering",5,"tianjin university in china",NA,NA,4,1,1,"china","471001",NA,2,7,3,"dont know yet",10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,1,"Asian/Pacific Islander/Asian-American","Asian/Pacific Islander/Asian-American"
530,22,0,43,2,21,22,2,2,13,13,543,0,0.05,1,24,4,20,16,16,17,16,15,0,3,8,8,7,8,3,3,3,2,22,"mechanical engineering",5,"tianjin university in china",NA,NA,4,1,1,"china","471001",NA,2,7,3,"dont know yet",10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,1,"Asian/Pacific Islander/Asian-American","Asian/Pacific Islander/Asian-American"
530,22,0,43,2,21,22,2,2,20,14,544,1,0.18,1,23,4,15,25,20,10,10,20,1,7,8,7,7,7,7,7,6,2,22,"mechanical engineering",5,"tianjin university in china",NA,NA,4,1,1,"china","471001",NA,2,7,3,"dont know yet",10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,1,"Asian/Pacific Islander/Asian-American","Asian/Pacific Islander/Asian-American"
530,22,0,43,2,21,22,2,2,6,15,545,0,-0.2,0,24,2,20,20,20,20,10,10,0,5,8,8,7,8,2,6,5,2,22,"mechanical engineering",5,"tianjin university in china",NA,NA,4,1,1,"china","471001",NA,2,7,3,"dont know yet",10,7,10,5,6,3,8,6,7,6,3,5,8,10,9,10,6,3,1,"Asian/Pacific Islander/Asian-American","European/Caucasian-American"
